0 0 0


8.04483 0.210206 0.0522467


8.04483 0.210206 0.0522467


17.5648 1.84374 0.287623


17.5648 1.84374 0.287623


37.9603 10.7127 0.532746


37.9603 10.7127 0.532746


